"JURKAT" "IM9" "RAJI" "THP1" "Median sample"
"LPPR3" 5.75533585984718 6.73802477452327 6.68815086085892 8.78307402961741 7.64689522995246
"TMOD3" 7.1800863115896 7.27828910516415 6.34873286445885 6.44894825702311 6.73977291614426
"HRH2" 6.46391838735474 6.5848440099282 6.61381508189005 6.53209557165879 6.4642061208419
"SLC30A6" 5.71901558129927 5.65488809208479 5.5824258806191 5.56833500289903 5.57300003735268
"KIRREL" 6.12400577581417 5.95378049459555 5.95757909983165 5.88936793893852 5.96966893887243
"TLR8" 5.94157805459539 5.61285970474063 5.44786336498546 5.83580450966515 5.66520595640163
"PURG" 3.66361288963541 3.6681635975449 3.77598964632777 3.63933904950985 3.5071679736169
"CA10" 3.54211371894329 3.49977500183549 3.66984358156382 3.61405090343704 3.55332951753236
"GPR157" 5.27133841427855 5.58127309265489 5.36178825654882 5.36111908730372 5.37288042228113
"ZCCHC6" 8.26858806370853 8.21216723618944 8.53036525994813 7.84738883657484 7.9964435120345
"ADPGK" 9.13535904710942 9.4413414076263 9.33295425586276 10.0955024018568 9.63596104228055
"SLCO5A1" 4.58128776154383 6.90177253559079 4.87693256705008 4.88227899931739 5.70895270542316
"UNC93B1" 6.97845560670814 6.848149260662 7.83793864659643 8.51324766562263 7.66666899526182
"TSPAN14" 8.65246092692149 7.41488868517986 8.46451930192228 8.45089100118239 8.00764035593124
"APOL2" 6.65477280140421 6.70127628074926 6.94608171321976 6.63538036582761 6.70057124925728
"COLEC12" 3.74106003122067 3.73709517310907 3.75444369384182 3.74588204222555 3.74924133383411
"SLC2A10" 3.77192393054275 3.75450351051825 3.83508531400444 5.69103552615532 4.67564486054263
"ARHGAP24" 5.54103443413989 5.36548054429793 5.66136096060886 5.67181942529306 5.48034056480386
"TMPRSS5" 6.10902663288914 6.10817022538285 6.24696596174489 6.11850588326659 6.11273834928758
"TDRKH" 5.68457139688861 4.83239580417644 5.15810588888832 5.12157449069725 5.19238953353166
"SPATA1" 3.4614258990505 3.76343684624068 3.68659022014314 3.73045219700484 3.6786578949699
"PKD2L1" 5.91731360150268 6.13051872618893 6.14584934402957 6.12000357210778 6.13069048923117
"DENND1C" 8.020445664992 8.45716343498702 8.35531591890919 7.87132706932883 8.10128386874444
"DENND2D" 6.83998963012119 11.8499301532734 7.83826124634838 8.89047933691261 10.4163295345507
"APOL3" 6.41954864356386 7.73972075505424 7.86333018332663 6.4357069652186 7.02195639508167
"C6orf15" 6.8512457953565 6.85685762552599 6.83674344180752 7.15058367365819 7.04358037736237
"CHRNA9" 7.69899370477356 4.05066355941935 4.13800307252378 4.20585911336507 4.43239943784079
"GPR132" 5.88082438032961 7.30612694208884 6.86383455041994 6.6864460987899 6.77588239635367
"C5AR2" 4.0484408464333 3.87031545206556 4.07985725353755 3.9698039982717 3.99540253121176
"CCPG1" 4.32499708574919 6.70902782054605 6.31261094800175 7.66600542034745 6.94844081991383
"MLXIPL" 6.14665878033276 6.18758965218213 6.28400878840731 6.4934784231113 6.23788783281571
"NPL" 5.51653258801143 7.04812366503533 5.62118724895824 6.22036286270824 6.22041399457049
"TPK1" 6.53347831061474 5.96115910665802 5.50627964127413 8.7211514021144 7.69290488628057
"C1orf56" 6.48087375301082 5.88635945798577 5.99082791179407 6.38637902221257 6.17029285201296
"ASIC4" 5.78386548450333 5.75050249149277 5.7870966844051 5.72604374627365 5.7179011514641
"STMN4" 5.86237618785555 5.47713694302755 5.90427634911033 5.74573184173456 5.66216015570669
"SH3BGRL3" 10.4897856496645 9.75019798368382 9.94220711764551 10.9993110442087 10.3762874498162
"RNF208" 7.32319868932905 7.70508765232132 6.27802108609589 6.5329128314013 7.24565796618731
"MZB1" 9.71853499109434 10.457473123168 11.1235032896893 7.21592007797334 10.0008149001179
"RNASEL" 6.68618197643346 6.80495122017935 6.46556592880927 7.35760410601418 7.07533639402791
"DEF6" 7.97167466737372 7.07893863909557 6.88603357631315 8.05782017936306 7.36646988041872
"KLF15" 6.86730309666157 6.9054193595281 7.2652295338838 6.99114783825363 6.98533483583416
"KCNK13" 4.91065575986461 5.0611492656875 5.09336126040056 4.85376845568905 4.92567029724498
"FOXP3" 5.40897135311636 5.67430473852767 5.57701369248447 5.5530622055233 5.38605086796129
"GRID2" 4.71004320798792 4.76351481775149 4.94804304065202 4.78363616185159 4.82949888137308
"TNFSF18" 6.05415791350174 6.01644947962246 6.17460680261047 6.22046042837253 6.12798026428226
"ADAMTS12" 6.04165749647528 6.01680094500651 6.11059569425941 6.17877287959317 6.14488779066479
"ABHD6" 7.31874335116679 8.24072209600417 7.89546209105744 7.03799995431932 7.49881358671131
"SOAT1" 8.24798075288974 8.54391938550007 8.32465378598256 8.31576023381776 8.48446999368197
"CALHM2" 5.73998897495528 7.08632663298399 5.84173487478947 6.42683245014489 6.70065213743919
"GDF15" 4.01447845368446 4.14520786608234 4.10906195598124 3.9415489304145 4.1326489990658
"CACNG4" 5.47259562205156 5.542302972844 5.67473322075064 5.51625554852847 5.61629057827741
"ACOT9" 5.26499176194592 8.79647756086152 8.80953184798125 8.08159644909079 8.24886476401162
"F11R" 6.98111541328899 7.48178607459713 7.97419813293959 7.82428423287099 7.61035449342485
"PYCARD" 4.90374358011775 7.61822145917274 7.52700785689285 11.3218380596363 10.1565736503584
"ACAD8" 8.91170849694175 7.95692107709271 7.89923008060201 7.28612066962374 7.75034313515097
"CORO1C" 10.4471795173218 10.4780632751152 9.37584050833582 10.0478783690522 10.0840764610391
"ETV7" 5.48065981630921 5.55943074806982 5.72495519957568 5.43594468417398 5.44631026475681
"COL5A2" 4.05362228387862 3.85015998450292 3.71706047503174 3.897119140027 3.85871123718668
"PRRC1" 8.674343578232 8.79925830238439 8.86313360942175 8.73758460024575 8.52046038070245
"CORO1B" 8.25386108769796 6.11344771526386 6.20336854602194 7.60780224520591 6.80591771750321
"DNAJC10" 8.17164316110655 8.61862817819419 9.49329142254921 8.21633939971009 8.55115999638755
"CHPF2" 7.45257081367535 7.30541825222257 7.39911971866418 7.64771790646189 7.24832468629202
"C5orf30" 7.51627854183659 7.74393398020257 7.70734308722281 7.33304914528851 7.39814306487793
"COL8A2" 5.81784643044552 4.64651581172535 5.16769631766018 9.40978163228222 8.37395658071071
"IL17RC" 6.08579360559149 6.16173701551466 6.20207292518785 6.21541398209499 6.22476498257927
"EOGT" 3.98243437761642 6.73188931560376 4.42497011420818 6.69259315512197 6.04729279062261
"PAOX" 6.2763739879199 7.54284745608033 6.76968864747971 6.80816454095959 6.83478824577232
"FAM110B" 5.93950911258831 7.77626490012834 5.80930040584478 6.40790275103605 6.77640340350343
"NTM" 5.75433753942453 5.64063488813921 5.91387821404975 5.67698156523532 5.72850773626326
"OPLAH" 6.3038481063363 5.1902207378696 5.03052533124781 6.34881703287901 5.84365855688864
"ZNF764" 7.10710668723483 6.34510475001185 6.74294352432873 6.637119461807 6.63606185666982
"MTMR14" 8.42699036331495 8.96409788851435 8.93244662481312 9.07269023567405 8.8912085074455
"MYEF2" 4.42104525800861 4.08524100598 3.99998314373961 4.0671648241745 4.07817669788253
"ADAMTS1" 7.47240422463058 5.11025346538742 4.96341743102987 6.73773336800313 5.95116518733324
"TBC1D2" 5.97808568607267 5.78048759403563 6.15559382266123 6.56766673914871 6.00748229656938
"CERS2" 10.6896846998597 10.1775741911774 10.3848261132905 11.0865392081453 10.6146787519467
"SH3BP4" 4.45120979994615 4.27814368617322 4.24520516103622 4.57361456249175 4.43152112094872
"BAIAP2L1" 5.18191475521644 6.48263775686351 5.55302623473021 5.70001181202311 5.92977221322261
"SLC35B3" 7.89206098168469 8.50125961385108 7.86632354607678 8.10443226600747 8.08594757878442
"SMOC1" 5.27714050752119 5.182483372126 5.43155493548853 5.38884629901403 5.35753721901876
"DPYSL5" 4.59686439743949 4.50594722540572 4.42940389892615 4.42248888679894 4.38872757048154
"HSD3B7" 6.6212786961985 6.40346086707553 6.62801648755192 6.79717199665706 6.69969089421001
"LPCAT2" 4.59355776704392 3.42146435768574 4.04186648893181 7.63325506452093 6.20593784322191
"RAB9B" 6.57952783339296 5.35417652593284 5.49575556383888 6.22626516137787 5.94145649505246
"KCNE3" 4.54488135659847 4.5460486668775 4.53733555490954 5.82059094752548 5.01317236136916
"NEU4" 6.54676829028308 6.5199383928987 6.6928396643926 6.73075108181929 6.58946566950016
"SHISA5" 9.5415353690267 9.43380686728124 9.79357308048873 9.31610330529821 9.3737931688894
"FAM129B" 6.54749535809091 5.88916030578327 6.33737370282799 6.93571834553645 6.54521031644374
"CLPTM1L" 11.3912788628849 10.9923507610608 10.7627850909969 11.584740930739 11.2093514954739
"SNX9" 7.52075237661084 5.54387874284668 5.70841355631588 8.22951104043145 7.37450631318285
"AIF1L" 6.49150420863415 6.39021768114841 6.47486434330597 6.28429039901041 6.3793294288604
"FUCA2" 5.12446691416042 7.08059281505997 5.61295598464861 10.3642001375369 9.14649568682839
"SFRP2" 5.44017457379301 5.53821267816487 5.62139221610473 5.53567719843141 5.44408305217882
"KCTD10" 8.69698364877069 8.94129847780033 8.48961147537617 8.1244144407455 8.2673119880269
"NFKBIZ" 5.92875422963951 7.91692211182659 9.0384322902032 6.92276936511033 7.93495984784377
"PARP9" 6.69466125440306 6.53489024369809 7.80395646757825 6.90857673704781 7.00996744206625
"SLC25A19" 9.08805259803182 9.50197534080005 9.6529094895402 9.21786992765787 9.37237388353961
"HSDL1" 8.39426672378438 7.22764652924313 7.81860265803695 6.77769107963991 7.20244994551345
"SMIM3" 8.01270547139267 6.8924474163214 4.62705748054864 9.29873225780105 8.25183792039678
"GJB2" 3.78094456620676 3.57344991200174 3.57842701266646 3.57909154087412 3.67707857521984
"FERMT3" 8.93338844004867 9.72515696241167 10.1947180856868 9.54858465698615 9.61576126637551
"NTN4" 3.63965882702639 3.59221826692699 3.57421465470923 3.66694750500146 3.53332119383151
"FGFRL1" 7.12185167478993 6.61460491490489 6.83339549568539 8.19644567878941 7.26193324548019
"TXNDC11" 7.87014393944819 8.76148437501153 9.05063808312772 8.56585446559157 8.58951364316674
"RRM2B" 7.07151928195682 7.68894267673869 10.1760718849774 7.94332746659468 8.51150501080735
"MS4A7" 4.11491285904509 4.51497388137119 5.34929549815127 10.3798899468612 9.2313426149749
"BRI3" 9.77506915473647 9.46406224814496 9.31845423725187 11.1622489423739 10.2639045935951
"LATS2" 6.68617179154923 6.88223687697518 6.79116880682077 7.03540060893696 6.70433829177844
"CYP2S1" 6.12960283633909 6.1809394899237 5.99080076273684 7.35652453740942 6.77713886763373
"TSHZ3" 5.92565611059294 4.89529534262519 4.99845262464093 5.58033345113323 5.39674675251154
"DUSP23" 6.41494425278087 8.88367650818382 6.27657416313934 9.4884976296043 8.7527858440316
"GPR160" 8.0520117498782 5.38266477267601 9.51357100704404 12.2646668791007 11.4739172538515
"GBP3" 5.0886685846411 4.30392660016152 3.74347103672311 6.66131181214757 5.38098590968257
"ATL3" 9.05336255337665 8.95615950574064 8.27601509890469 8.93454301147373 8.77723716041008
"CXCL16" 6.46661227067036 6.69882328718465 6.21854125494786 6.45435269335402 6.51102277157513
"OSBPL5" 6.07597847373565 5.48654251781047 5.5463821247322 7.57441436751492 6.4337348530016
"C15orf48" 4.19881924593457 4.07186255443823 4.17785468608298 4.34586988636464 4.18062118646194
"TNFSF13B" 5.57810211763835 7.74212150631126 4.99987199714385 7.34434612453009 6.8797854679957
"TMEM108" 5.97428746083 5.03670583695502 5.38111770177514 5.74893183276542 5.54254531120914
"RPS6KL1" 5.53662145106751 5.4474102473514 5.96862869568661 5.9375013937337 5.7937108957665
"PDZD4" 6.50482120673583 6.26440275594026 6.59194202270922 6.53461364385111 6.54203942054352
"TMEM79" 6.88655240763958 6.63882044841716 6.63123286642195 6.43505282655154 6.41430934680272
"LRRC4" 6.1658137168209 6.19236216341199 6.1976579475833 6.80822687639592 6.42153683815781
"TMEFF2" 3.98959934684656 4.11316230472169 4.28778666718951 4.03856635085065 3.86616888094902
"PARVG" 9.10944491109735 7.48894128374331 8.67726637695357 10.6782085548417 9.59793567685829
"C1QTNF6" 5.56288566415741 5.51890321285347 5.58666244254121 5.65654155643008 5.74194319959046
"TNFAIP8L2" 7.1201085982376 7.92324300727334 7.0957108592653 8.99770741574646 8.36194121860844
"RNF135" 4.99867846313746 8.97343241379663 6.95364255008712 8.26766991539468 7.99716238905041
"AADAT" 6.78892375673786 5.80107817770273 5.32845591549074 5.77787906961712 5.81674262723876
"TRIM6" 3.62938467254086 4.28783671648424 3.64202976567992 3.65079305687895 3.80802372661643
"USP30" 7.35005503839377 7.00072877605453 7.21184078192537 6.50958801534298 6.79605899437741
"RNF112" 5.63203032817733 5.79916678531485 5.78230344254357 5.84547742629104 5.72190663949261
"SEMA5B" 7.71347963531086 8.0418037881464 7.95577745533843 7.98919063274511 8.1074534917655
"ABI3" 7.56152656960916 8.43233436265533 9.09559058958923 7.44233524321758 7.97668040146537
"GPR34" 4.86933563064085 4.14642898222029 4.16202576581478 4.39590501792435 4.45146435870186
"MEX3B" 7.29005653356713 5.78679907330637 6.01705520338864 5.6518725509241 5.82780074063271
"HCST" 7.59405652387753 6.93017440171209 8.56663060652624 7.82901474706657 7.64061784836042
"CD163L1" 6.26920556065116 7.16439502800948 6.26635806175384 8.39245225254753 7.57363619342691
"FAM167B" 5.87901706533769 5.98281208205999 6.23084001415318 6.01724387805617 5.97212549227218
"KCNK6" 6.1705503772332 5.44157660286075 5.42787535855686 6.65573736392548 6.13043810634512
"CCDC88B" 8.3860286647462 9.00360984503527 8.69487929971808 9.18110487197361 8.89092286248565
"ZMYND15" 4.81680031639634 4.48231769463103 4.93452923435412 4.70689181124266 4.53664020513577
"ACRBP" 5.8730802970271 5.87454874777629 6.10924389932319 6.13205092812901 6.01684391850665
"TLR10" 5.82540138002166 10.4714946889818 9.79752576076373 6.68948945546744 9.59659222745199
"GPR84" 6.34865140764461 8.85824930325114 5.95344092463205 6.59963302703104 7.11441900361782
"NAPSA" 6.00770595542661 6.31470440603304 6.69551198338531 6.12738580643125 6.34208033557648
"RGS18" 4.73418581000609 4.2189559359778 4.38400516171959 9.11127113612849 7.93542226643949
"CD274" 5.46529466428357 7.2842683535562 5.8805698935675 5.77297931213008 6.38237243013639
"GHRL" 6.24991451167989 6.23481864256413 6.39823382588363 6.34788073322196 6.28318520854675
"ENAM" 6.45409154071274 5.85420228010359 6.14712661380299 6.25097261929859 6.24623014955945
"TLR9" 5.57275707814483 5.40348690689758 8.49271538623812 5.68424165754542 6.52934064970616
"SUCNR1" 5.15177439560739 4.53844613373365 4.5182006225 5.36178825654883 5.04250767682016
"ANGPTL6" 6.61406925078541 8.13603211120259 7.857222340233 6.78859410115322 7.40289776644508
"NUMBL" 5.92032145438883 5.750207481405 6.01617669498116 5.97120533068766 5.9515224861911
"P2RY12" 4.06348270497596 4.10954274532528 4.27074612541472 4.24747226705321 4.14611367108424
"KLF16" 7.16969048686802 7.157410040142 7.44554377389796 7.63470903285537 7.33347032795655
"CACNG7" 4.42231237907452 4.54946429390197 4.42512333424895 4.28944187273687 4.41357251104824
"BOC" 6.55576191466975 6.38902853103565 6.58475837074692 6.64131830212266 6.55314528700734
"CELA1" 6.64371158751406 6.46092801214675 6.4914461563952 6.44631481075928 6.44535391466609
"DLL1" 5.12923644226761 4.01916275786503 4.07213120427348 4.51443585285595 4.12852983749867
"CECR6" 6.75897995600609 6.10701667212614 5.89330512651375 7.4934968048007 7.01627280488445
"TMTC1" 4.92594003516999 6.68928599416974 4.89611404959644 7.46143374450455 6.69375594481495
"CARD6" 5.85712307399582 6.74390709800385 6.51714589884663 7.67063546549841 7.0113381337537
"ARHGAP9" 9.61972121121654 7.57329127991541 8.67089107414774 10.1715938374635 9.28137611896017
"AIFM2" 5.81080971931426 9.0729298936935 6.18112745562673 7.39769921586378 7.62032977652592
"AGPAT9" 6.72363638726836 5.36591994279683 4.38985692032423 5.06051442098878 5.14379110965501
"PPAPDC3" 5.93654594683321 5.94969494034566 5.89302636683483 6.59295001488714 6.15830449683076
"KREMEN1" 5.6467693459535 4.67304585036229 4.65260886919549 4.92784882137104 4.77770049966886
"NFATC2" 6.0287099753551 6.26993840587993 6.25112712086699 5.86835431268047 5.86916227483161
"ERRFI1" 7.10691954943452 10.4475238230155 4.71526722190975 6.17321179941815 8.94569168932489
"MESDC2" 6.26499893424313 6.4918786065664 6.44045124525807 6.43522842967443 6.41148606116735
"STT3B" 10.9492916227935 11.1927868904851 11.0647904547821 10.7151648529793 11.023115058667
"PARP14" 7.17463923629861 8.832195988126 6.11724409517507 8.11682126915449 7.83168159018094
"CYB561A3" 9.49197966069479 9.34153019164605 9.96262620027634 8.91502665034012 9.27823512637047
"ABHD14B" 8.93701648379226 10.5807089655266 9.715073362722 9.7589244558296 9.89480163167967
"GPT2" 7.76958665910372 7.43642152309929 9.04231120888259 7.51562143748985 7.6021470962862
"SLAIN2" 5.36524159853844 5.14778259639673 4.80470317015092 5.08319638751216 4.86519972248334
"ZDHHC5" 9.44752951474894 9.51624459311524 9.61097214717419 9.83187321940675 9.69183458471376
"ANO6" 9.59662684621887 9.12839306285552 6.49079705063773 10.7053308748223 9.97108301788163
"TTC7A" 7.34183074072008 7.48569608619942 8.0714436124699 8.92728349645676 8.28466768426081
"TMEM173" 8.96726424111971 6.41261121881348 6.25338078271945 10.6881091227385 9.44758851875173
"MYADM" 7.29810726602758 7.34772964670735 6.51568020646074 9.11682413526472 8.16069161016468
"PPP1R18" 10.1372973139575 10.2954561087409 10.0841373774072 8.88578329596782 9.77110062680822
"APCDD1" 4.27386407124209 4.08383960704552 4.21970179638819 4.60142656514196 4.3215081935585
"ZNFX1" 8.25985457794081 8.25279903493227 8.49843682548335 8.25527181717273 8.2866537827005
"KDELC2" 5.85344790310199 8.83769933168986 4.54544420368642 7.79943261092064 7.82560542517395
"FAM219A" 8.83260837267014 7.55597458806317 7.4596688513539 8.19270778277271 7.92067937831762
"RTKN" 4.74412985885957 5.25766456310326 4.79612668207266 5.33832426043227 4.97561344390428
"ARHGAP18" 3.98057258944436 4.94745838827284 4.31280308694012 4.86245712416504 4.73475038306515
"STIM2" 7.41408113932216 7.35114925934669 8.10338294996519 6.22339941425549 7.09190315834726
"SRXN1" 8.91437970076276 9.00259077801613 8.4737020904882 8.26185385925122 8.52886928639138
"SMAP2" 7.58006762193804 9.33828385892798 9.31887070892284 11.8610828503605 10.9167392938384
"ACBD6" 9.61632383946886 9.60815874751916 9.52483495224197 9.09218440159736 9.37172333984687
"FBXO32" 5.11709444472436 4.78323016721344 4.64430705625896 5.14671213056695 5.11942382852373
"C1QC" 4.70719269063317 4.73734204768724 4.71534658144466 4.89038133212415 4.53213703452715
"C10orf54" 5.48946819309248 5.49071448917321 5.78624750669715 6.65277067199299 6.02363552483456
"RNF149" 8.71587125656342 7.73471534232915 8.53092743861908 8.13812225640432 8.18921415192229
"DTX3L" 8.06995071213662 8.50032053648041 9.1350362307021 8.96256141654253 8.83811042807649
"DOCK8" 3.89314836703297 10.2021353907743 9.27529188664654 10.8563034917049 10.451402797149
"OAF" 8.49208300718605 8.77200370153778 7.90651805523517 10.2888992045904 9.56251851852421
"SHROOM3" 4.24170705282239 4.12676174853392 4.30516728867491 4.29594178074393 4.2192754280736
"CSRNP1" 6.843253790565 7.06781215628955 8.17403985758851 6.53093537491464 6.9799091017494
"LINC00984" 7.20087318382606 5.5128910867362 6.45703534393214 7.74189472769637 7.06996001281577
"ITPRIP" 6.96703966529925 6.73800690072183 7.43694888623618 6.8709690381942 6.82495706130999
"TP53I13" 7.5481808573327 7.16951243538802 6.72489466111772 7.60268682530557 7.21663654166059
"UBE2E2" 10.1677339747782 9.3191937924426 9.80930648469425 9.46968479875531 9.51397798083461
"COL12A1" 4.33312828696003 4.2975492764603 4.38077724742151 4.60464104516979 4.40287131095985
"CTHRC1" 9.11723575877269 3.80841706612394 3.74616903155529 3.92172813083209 4.99002151734719
"POMGNT2" 8.35565290903434 5.87939595246435 5.60320762142865 7.25782728658988 6.6987071456518
"CCDC167" 9.5212925879937 9.35414910665385 9.77644339871513 8.98928961204253 9.47177685064223
"RCSD1" 9.12966187898195 10.2484239752441 10.6996162757504 10.3431852712721 10.1840965992092
"SAPCD2" 9.67619815491729 9.79287344937618 10.2273018745228 10.3636571210214 10.1830327357162
"NCEH1" 5.11093270546126 5.88554885601236 4.78115520237046 5.44022053195604 5.46176446288828
"VASN" 5.44727657196534 5.57142884401625 5.59191669478248 5.69630745363074 5.59041469253347
"AEBP2" 8.84246317553927 9.22943785494279 9.06757415988357 7.46835538121047 8.72967021138771
"METRNL" 5.00970675569022 5.11805635605343 7.01080485328495 6.08569110755678 5.79147449045653
"TMEM64" 5.73213099587596 6.85467144312492 7.15484893857165 5.47136795599129 6.21627498795594
"TMEM41A" 8.4693351692085 8.99449914437348 8.14120269354159 7.76869293786374 8.21924742258356
"B3GNT9" 5.44516753807802 5.74858587017981 5.66019229070298 5.96398871340894 5.71905266212696
"PPM1M" 8.01532661589095 6.73521728688483 6.69159207073012 6.88164447853418 6.87192622921412
"RNF145" 11.0161369378405 10.5833663044013 9.5173654201388 8.76592039229373 9.78073643644291
"ZDHHC12" 8.66197924412737 8.85617573173108 8.35704540865569 9.40484375531415 8.95930214971326
"ZNF436" 8.08989948147057 7.39729653860874 8.15558785999845 7.2856192181046 7.57871896482396
"TIFA" 8.6754291225681 11.4654806589873 10.986816768715 9.87360533188543 10.8336988541325
"MANEAL" 7.69064718702839 9.56527952867253 8.90064498696429 6.885690766744 8.60042917607259
"OTUD1" 7.40682901666947 7.0177931830768 7.6196047899667 7.99824765189547 7.46213483413893
"UPRT" 8.19603577778684 8.11072273055502 7.55341858593981 8.04584682368415 7.75146628783633
"SLC30A7" 7.21880238146533 7.54182457345917 7.44632707622732 8.42050475616894 7.86724089890163
"ARHGAP30" 9.47642862950579 9.82680667146663 9.93577562513875 9.8224617554382 9.77819439233329
"ZNRF2" 5.68832095497292 4.45037859566111 5.99654630621053 7.49802701656622 6.54847121987709
"JDP2" 6.48964634953757 7.34202040730303 6.26862607226359 7.85563142790643 7.38323557134967
"DNER" 3.32189405362331 3.27687412980739 3.3897509976218 3.45991151360357 3.30180794930213
"FAM91A1" 8.85969476585497 9.3025499052891 9.27674267745896 9.01435076969387 9.071273978542
"CHST14" 8.46037368924829 8.73869870296197 8.46308187977497 8.87125872576888 8.58372242394972
"GORAB" 6.83355447152175 6.94376924994886 7.01208085581984 7.28306982284893 6.98523860999016
"MEX3A" 7.4942055676168 6.52507925894012 6.10747970708725 6.15937749623618 6.29244939520351
"SPPL2A" 8.78309502892635 9.43273049347427 9.18995355590347 9.78799089389997 9.54310150554144
"PARP10" 6.61947088899949 7.33091815378908 7.22764588004474 7.43500054339969 7.21949489173901
"EVI5L" 6.99614809164917 6.7900482048796 6.54244930234812 6.81705180190384 6.68635281330876
"ERI1" 8.60664083859672 7.86891766622965 7.8704575736363 8.08417426524353 8.06166845179217
"HES6" 9.32098295792989 6.39662241671756 6.7257760151341 8.49252315887676 7.78978052670881
"C3orf58" 7.75579721135465 8.63462458598456 8.4982197994277 8.7441679138295 8.55447933677209
"NLRC5" 7.69415828690965 7.9848629400976 7.92501037701709 8.28074294338539 7.99563543733193
"FAM222A" 6.83347030874561 5.97407565890021 6.40249028180753 6.48758317532551 6.36474541699971
"FAM109B" 6.83484382322651 6.47841711126035 6.51734741195919 6.4912605948464 6.53061736785248
"CD109" 5.71096025769961 5.07444700315546 4.4332103052134 7.0245131859791 6.00157430655631
"SBK1" 7.76506360106194 6.28137399047108 6.38739683679041 6.34630785817248 6.38376595574896
"FAM110A" 6.56715957611343 6.70215932623896 6.72696322739353 6.18937646057665 6.42933684703907
"FHDC1" 6.63403806164301 6.45632684926344 6.43894398432858 6.70822519118585 6.6537387637795
"SAMD9L" 5.9133119037698 7.34690282975884 5.91493453618521 7.35191549099691 6.93140322551376
"C16orf87" 8.37055525324562 8.68165170755919 8.64193515854378 7.49826641781434 8.20402698379003
"PHYHIPL" 6.40312465055204 5.96559176720721 5.63246883836915 6.26403764920948 6.20873326428532
"UNC13D" 7.56076820746376 7.3776730521741 7.23198135895113 7.50667474877752 7.27820447836713
"CMPK2" 9.77543179201891 4.18550660804705 3.66722897980395 9.18198612926098 8.22341026979283
"ROBO2" 4.80843406779975 5.11027883290298 4.45731282214371 4.66306423922265 4.70019858285333
"FAM20C" 5.11129769994972 4.77203938437553 5.43166182453047 7.73765916163424 6.39815568940853
"CYP4V2" 7.11073436798531 7.56576383830129 6.99843955937159 6.8086980912313 6.98002038841565
"CNRIP1" 6.11957922700509 5.50545171400351 5.63476127211881 6.83767035551964 6.08657704295539
"PPM1K" 9.47689079191506 9.57541900443988 10.559235200469 8.00436174330292 9.20686830248673
"ATP11C" 8.75585794807074 9.09510853785197 9.51141940388979 8.18599232527188 8.74271945286846
"EMB" 10.1733316447214 10.183854325706 10.1575368923851 12.1255715870556 11.3207076934383
"ABHD15" 7.18440799300427 7.59549497863348 6.73544126745939 8.441423034969 7.65776668571984
"FAM20A" 4.49767804369177 4.71117150466337 4.76693540572858 4.87948755664388 4.89903172036277
"MPEG1" 5.41963644945417 4.64619792358736 6.21051769899137 5.9283854821425 5.85880402800717
"AFAP1L2" 5.26600908333668 4.85293023596673 4.87391121447284 4.85469255394566 4.92483205065506
"SUMF1" 6.31525199509145 8.02345191424522 7.33248665097268 8.22826482583322 7.79063984557689
"DOCK11" 8.11968929698628 8.298694070226 8.78142004843876 8.85550188883214 8.51125209065417
"LRRN1" 5.73418289641503 3.17118825156105 3.28844883639233 3.26201495379479 3.47376037089063
"RNF217" 3.79749796751896 3.84792587645132 3.88729713120808 5.75882334196409 4.98014734035717
"EGFLAM" 4.9439128235698 5.00915731905212 5.09821073656738 4.82179503316795 4.99847777011075
"SOX8" 5.2767507274284 5.23482798899508 5.21924210435257 5.28538710483163 5.27328998478873
"FAM69B" 4.70156664248988 4.71077506946513 4.75406139682483 4.68654678508584 4.59670183998527
"HTRA3" 6.55698143021182 6.76947844438591 6.96624188508783 6.80422965494584 6.78025944478624
"CCDC136" 6.05969530582219 5.61448628231201 5.56680891186422 5.42871928015143 5.51269803235717
"FAM78A" 7.87797857527126 8.86849619833979 8.89157881053324 9.40980377859853 8.92390453216513
"PLD6" 8.49742011585586 9.22501100251637 7.7702080208272 8.15131590186244 8.4005786278005
"SGMS2" 3.40978406973522 3.36045333545355 3.31644006418647 3.75534317144507 3.45357242964151
"RELT" 7.66825625682976 7.35790469528851 7.77626490012834 7.87716515554857 7.75849601387895
"MOB3C" 6.87976448414417 7.39933028782079 6.6875677957822 7.04873083624094 6.94710594055267
"HPS3" 8.67474691644507 8.57631462951331 8.96295092329129 7.98186391369038 8.40318145500213
"SNX33" 6.43056711497274 6.67586813492392 6.52551226641411 6.81921047294813 6.72370353832135
"IGSF21" 5.21711477836679 5.112822850582 5.36849981940324 5.10014621337986 5.19015018660778
"DNAJC18" 7.10474462189039 7.62444797411508 7.48926102539965 6.56306689861412 6.87469744256954
"RASSF3" 8.51718450749365 8.96442354613291 9.80154136827797 8.06802345622045 8.78917943769616
"LNP1" 6.31087552730959 7.39601892380434 7.3038201297584 6.68564955564459 7.08638168749562
"SUSD3" 5.61648189745123 8.44206192708067 9.98720292583968 8.20841330682183 8.25872966951028
"EVA1C" 5.03108768924919 4.81121786042001 4.66066760034467 4.74631256506218 4.63436940059213
"FAM3B" 3.70722904902392 3.62495850241664 3.75328938412098 3.84124860947615 3.70058480900697
"SFMBT2" 6.36233889222298 7.46155517380033 7.16718976889001 8.22723273286215 7.66644365749458
"PLXDC2" 4.82347153779356 4.58677713634585 4.57228723255064 6.08630201715257 5.44924180644841
